epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,4.789172956055286,2.156862745098039,5.720175903918697,3.7254901960784315,0.001;0.001
2,4.138430186813953,4.411764705882353,4.136326899248011,4.411764705882353,0.001;0.001
3,3.972030927620682,5.294117647058823,4.084575832591337,7.549019607843137,0.001;0.001
4,3.8875470872018854,8.333333333333334,3.9885006652158848,8.529411764705882,0.001;0.001
5,3.730647404988607,7.8431372549019605,3.6740500225740322,9.705882352941176,0.001;0.001
6,3.6629727466433657,10.196078431372548,3.6859444842619054,9.509803921568627,0.001;0.001
7,3.5806914086435357,11.96078431372549,3.402397091248456,16.274509803921568,0.001;0.001
8,3.5804220956914565,11.666666666666666,3.4820504684074254,12.745098039215685,0.001;0.001
9,3.4359280848035625,13.137254901960784,3.3966433366139728,16.96078431372549,0.001;0.001
10,3.4433622902514887,13.235294117647058,3.441251776265163,17.254901960784313,0.001;0.001
11,3.353212246240354,15.0,3.3906294074713017,16.568627450980394,0.001;0.001
12,3.3946637770708867,14.803921568627452,3.182615846746108,20.294117647058822,0.001;0.001
13,3.2265714467740527,17.15686274509804,3.2450032318339628,19.901960784313726,0.001;0.001
14,3.1861653327941895,16.666666666666668,3.5280236562093097,17.058823529411764,0.001;0.001
15,3.232406274945128,18.235294117647058,3.106566516090842,24.019607843137255,0.001;0.001
16,3.1552616699069156,18.137254901960784,3.130366330988267,20.88235294117647,0.001;0.001
17,3.109562931808771,18.92156862745098,3.1397152825897816,21.666666666666668,0.001;0.001
18,2.9969794750213623,20.88235294117647,3.105862978392956,23.529411764705884,0.001;0.001
19,2.9656888578452314,22.45098039215686,3.0953169654397406,22.54901960784314,0.001;0.001
20,3.0100441194048115,20.686274509803923,3.1040930925631054,23.137254901960784,0.001;0.001
21,2.8775850567163204,23.137254901960784,3.149553887049357,23.333333333333332,0.001;0.001
22,2.897368590037028,24.901960784313726,3.085538948283476,21.862745098039216,0.001;0.001
23,2.7238784416049135,26.764705882352942,3.0377334847169766,25.58823529411765,0.001;0.001
24,2.737819957733154,26.176470588235293,3.276237134372487,19.41176470588235,0.001;0.001
25,2.7723904712527405,25.88235294117647,3.00345975931953,27.745098039215687,0.001;0.001
26,2.611494250391044,29.705882352941178,2.9044467467887727,27.15686274509804,0.001;0.001
27,2.746658909554575,26.176470588235293,3.088702376683553,25.0,0.001;0.001
28,2.6383025244170546,29.313725490196077,2.7179836759380267,32.15686274509804,0.001;0.001
29,2.5792308723225315,29.80392156862745,2.8902255946514654,27.45098039215686,0.001;0.001
30,2.6016774093403536,30.686274509803923,2.824164786525801,30.58823529411765,0.001;0.001
